Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No. of_Trades,Deliverable_Qty,% Dly Qt to_Traded_Qty
BHARTIARTL,EQ,19-06-2018,370.9,371,375.9,369.2,371,371.2,372.73,3570887,1330972602,64713,1035129,28.99
BHARTIARTL,EQ,18-06-2018,378.25,377.95,380.9,368.05,369.5,370.9,375.78,2812154,1056762016,55341,973553,34.62
BHARTIARTL,EQ,15-06-2018,376.5,378.7,380.25,370.2,377.95,378.25,375.31,5713581,2144345321,74231,3375324,59.08
BHARTIARTL,EQ,14-06-2018,375.65,373.5,384,373.5,376.5,376.5,378.11,4703619,1778485706,51190,1413057,30.04
BHARTIARTL,EQ,13-06-2018,380.65,374,382.9,373.3,376,375.65,377.63,6698891,2529693803,84710,2322376,34.67
BHARTIARTL,EQ,12-06-2018,388.8,389.95,393.4,379.55,380.45,380.65,384.68,5527034,2126158776,69544,1692464,30.62
BHARTIARTL,EQ,11-06-2018,377.55,377.75,391.8,377.75,389.5,388.8,387.78,5444048,2111110946,70053,991665,18.22
BHARTIARTL,EQ,08-06-2018,379.95,379.5,383.45,372.25,376.8,377.55,378.18,3874201,1465135808,53316,1178627,30.42
BHARTIARTL,EQ,07-06-2018,379.75,379.7,386.25,375,381.35,379.95,380.61,3637971,1384650480,78326,1049253,28.84
BHARTIARTL,EQ,06-06-2018,364.3,362.1,381.9,362.1,380.7,379.75,374.47,5016415,1878498425,70220,818104,16.31
BHARTIARTL,EQ,05-06-2018,372.3,371.4,372.25,357.55,364.45,364.3,362.71,4989187,1809611229,88114,1755251,35.18
BHARTIARTL,EQ,04-06-2018,383.7,384,386.75,370.1,373.2,372.3,378.28,3567479,1349512701,54356,1435975,40.25
BHARTIARTL,EQ,01-06-2018,373.6,374.55,385.9,372.55,384,383.7,379.99,4099108,1557619431,42703,1818366,44.36
BHARTIARTL,EQ,31-05-2018,375.8,376.1,383.2,371.25,373.9,373.6,374.71,10796716,4045672798,101440,6865179,63.59
BHARTIARTL,EQ,30-05-2018,379.15,378.9,378.9,373,376.1,375.8,375.03,3368675,1263360179,43776,1633458,48.49
BHARTIARTL,EQ,29-05-2018,375.15,375.95,381.7,371.25,381.1,379.15,376.91,3477100,1310545613,53966,1483573,42.67
BHARTIARTL,EQ,28-05-2018,376.95,377.6,380.8,370.8,375,375.15,376.48,5957301,2242789575,75632,3483421,58.47
BHARTIARTL,EQ,25-05-2018,371.9,372.3,380,367,377.6,376.95,375.35,3735986,1402311186,45408,1187726,31.79
BHARTIARTL,EQ,24-05-2018,356.8,359,373.9,356.9,372.3,371.9,366.24,4503855,1649493786,69731,1510862,33.55
BHARTIARTL,EQ,23-05-2018,361.85,361.8,365.8,354.25,357.4,356.8,359.94,5952154,2142446861,70009,2912648,48.93
BHARTIARTL,EQ,22-05-2018,360,356.95,371.1,351.6,361.8,361.85,362.92,6522208,2367049476,72103,2055841,31.52
BHARTIARTL,EQ,21-05-2018,361.35,361.35,369.25,355.2,356.95,360,364.41,4941028,1800584599,48751,2090714,42.31
BHARTIARTL,EQ,18-05-2018,367.6,368.05,368.05,355.05,362.95,361.35,360.42,11205849,4038854389,85807,5549969,49.53
BHARTIARTL,EQ,17-05-2018,375.35,377.25,378.95,365.45,368.05,367.6,371.49,9012407,3348049386,78384,5443789,60.4
BHARTIARTL,EQ,16-05-2018,381.95,382.95,382.95,374,376,375.35,376.83,6098125,2297965735,75079,3409291,55.91
BHARTIARTL,EQ,15-05-2018,383.15,383,388.15,378.35,383,381.95,382.08,6379409,2437449577,85713,3533024,55.38
BHARTIARTL,EQ,14-05-2018,386.6,386,394,378.3,383,383.15,386.2,8853922,3419389894,87212,3657169,41.31
BHARTIARTL,EQ,11-05-2018,412.1,400.15,402.7,381.5,386.05,386.6,389.19,23031948,8963692821,252223,11939964,51.84
BHARTIARTL,EQ,10-05-2018,402.45,404.85,413.7,403.9,410.5,412.1,409.31,8132505,3328710708,54984,4480153,55.09
BHARTIARTL,EQ,09-05-2018,401.15,403.2,409.5,397.2,403.85,402.45,403.14,8129162,3277179189,47058,4411329,54.27
BHARTIARTL,EQ,08-05-2018,398.25,401.45,402.95,396.8,401.7,401.15,399.95,3565204,1425907635,63730,1933170,54.22
BHARTIARTL,EQ,07-05-2018,396.75,401.5,404.55,395.5,398.5,398.25,400.03,5906011,2362589385,37498,3438302,58.22
BHARTIARTL,EQ,04-05-2018,404.4,410.85,418.35,394,398,396.75,405.42,14415306,5844289092,110254,6802983,47.19
BHARTIARTL,EQ,03-05-2018,408.45,406.3,408,399,405.05,404.4,403.77,3716970,1500808252,50269,2280544,61.35
BHARTIARTL,EQ,02-05-2018,409.55,412.9,412.9,406,409.6,408.45,408.6,6087447,2487328263,53438,4491203,73.78
BHARTIARTL,EQ,30-04-2018,408.75,407,413.25,404.2,410,409.55,409.6,3274387,1341174696,66371,1700817,51.94
BHARTIARTL,EQ,27-04-2018,409.2,406.25,411.75,401,408.95,408.75,406.79,4518031,1837905895,52498,1537596,34.03
BHARTIARTL,EQ,26-04-2018,419.85,420,420,405.45,406.9,409.2,411.68,12504161,5147761764,104702,7259451,58.06
BHARTIARTL,EQ,25-04-2018,406.25,414.45,427.4,412,418.05,419.85,420.42,20000806,8408722937,190630,4909401,24.55
BHARTIARTL,EQ,24-04-2018,402.85,401.9,408.6,396.6,406,406.25,402.57,6292775,2533280202,57684,1348618,21.43
BHARTIARTL,EQ,23-04-2018,402,401.5,406.5,396.85,404.3,402.85,403.38,3780866,1525130499,43038,1343510,35.53
BHARTIARTL,EQ,20-04-2018,395.35,393.55,403.7,391.45,401.75,402,397.85,6753048,2686678452,55251,2933913,43.45
BHARTIARTL,EQ,19-04-2018,384.25,388.75,397.3,385.45,394.4,395.35,391.59,3468687,1358299936,41526,911980,26.29
BHARTIARTL,EQ,18-04-2018,382.05,383.7,391.85,382.35,386.25,384.25,386.56,5732851,2216084654,73819,2524667,44.04
BHARTIARTL,EQ,17-04-2018,376.65,377,383.45,374.15,382.5,382.05,378.56,5728575,2168607761,49434,3046458,53.18
BHARTIARTL,EQ,16-04-2018,377.9,377,380.3,374.5,376,376.65,377.4,3731213,1408167174,51526,1728155,46.32
BHARTIARTL,EQ,13-04-2018,380.2,382.95,386.2,375.8,378.1,377.9,379.64,6974242,2647676875,87210,3721996,53.37
BHARTIARTL,EQ,12-04-2018,385.3,384,385.5,379.2,380.35,380.2,381.34,4477422,1707416691,64072,2397888,53.56
BHARTIARTL,EQ,11-04-2018,385.55,388,390.8,383.35,385,385.3,386.38,6933891,2679148436,80776,3371681,48.63
BHARTIARTL,EQ,10-04-2018,380.3,381.05,386.7,374.5,385,385.55,379.78,11969955,4545997178,157925,6956543,58.12
BHARTIARTL,EQ,09-04-2018,384.95,382.9,386.7,376.65,380,380.3,381.47,11983251,4571306956,142012,6765321,56.46
BHARTIARTL,EQ,06-04-2018,393.9,394.2,396.5,383.1,383.95,384.95,386.64,8494868,3284413653,83866,3966268,46.69
BHARTIARTL,EQ,05-04-2018,395.05,398.1,400.9,391.15,394,393.9,394.28,8784680,3463623311,52388,5603005,63.78
BHARTIARTL,EQ,04-04-2018,402.2,404,404.8,392.95,394.7,395.05,399.14,3627666,1447940373,48147,1129503,31.14
BHARTIARTL,EQ,03-04-2018,395.1,391.25,404,391.25,401,402.2,397.83,4559620,1813955454,60880,1413468,31
BHARTIARTL,EQ,02-04-2018,398.7,399.5,401.75,390.5,394.4,395.1,394.41,4986921,1966895003,77480,1841567,36.93
BHARTIARTL,EQ,28-03-2018,413.2,411,413.05,395.4,397.85,398.7,401.15,10286301,4126318687,162980,5343632,51.95
BHARTIARTL,EQ,27-03-2018,421.5,422,422.4,408.2,413.05,413.2,413.44,6080433,2513909840,94123,2433435,40.02
BHARTIARTL,EQ,26-03-2018,412.7,412,423,406.6,420.6,421.5,414.5,4402440,1824805265,81083,2170218,49.3
BHARTIARTL,EQ,23-03-2018,415.6,412.65,418.95,405.2,412.2,412.7,410.49,5133743,2107338020,54173,1912220,37.25
BHARTIARTL,EQ,22-03-2018,418.2,414,420.25,412.1,416,415.6,416.04,4850714,2018086895,71771,1713108,35.32
BHARTIARTL,EQ,21-03-2018,400.4,403,420.15,402.2,417.7,418.2,414.56,8351422,3462131492,89398,2687952,32.19
BHARTIARTL,EQ,20-03-2018,399.65,399,403.5,392.7,400,400.4,397.73,7463026,2968282482,78485,3663839,49.09
BHARTIARTL,EQ,19-03-2018,416.75,418,421.6,396.7,399.55,399.65,407,5408078,2201078297,60218,2476552,45.79
BHARTIARTL,EQ,16-03-2018,420.45,415.25,426.75,413.65,419.8,416.75,419.09,7237424,3033151322,82953,4151452,57.36
BHARTIARTL,BL,15-03-2018,416.05,416.5,416.5,416.5,416.5,416.5,416.5,675000,281137500,1,675000,100
BHARTIARTL,EQ,15-03-2018,422.6,422.6,424.3,417.25,420.5,420.45,420.51,3277154,1378090973,33697,1467412,44.78
BHARTIARTL,EQ,14-03-2018,426.3,425.9,425.9,418.55,421.3,422.6,421.47,3780338,1593287327,34825,1984125,52.49
BHARTIARTL,EQ,13-03-2018,421.55,423,429.8,420.15,427.5,426.3,424.65,5148679,2186404117,51238,2235470,43.42
BHARTIARTL,EQ,12-03-2018,402.15,405,424.5,404,423.1,421.55,415.19,7558993,3138406646,81680,2642404,34.96
BHARTIARTL,EQ,09-03-2018,401.3,404.9,408.5,397.55,403.05,402.15,403.65,4590422,1852902776,51220,1457767,31.76
BHARTIARTL,EQ,08-03-2018,403.2,411.5,414.1,395,402,401.3,406.07,7808565,3170860649,67782,2000020,25.61
BHARTIARTL,EQ,07-03-2018,413.9,410.65,416.3,391.25,402.95,403.2,403.48,10873348,4387202277,77729,5046557,46.41
BHARTIARTL,EQ,06-03-2018,421.45,423.7,427.65,410.6,410.65,413.9,421.39,3789549,1596867752,53682,2183595,57.62
BHARTIARTL,EQ,05-03-2018,427.75,426.95,427.1,417.6,422,421.45,422.32,3482148,1470564010,51073,2012157,57.78
BHARTIARTL,EQ,01-03-2018,428.55,429.05,436.6,425.75,426.3,427.75,432.43,5260644,2274864995,63861,2757284,52.41
BHARTIARTL,EQ,28-02-2018,430.5,430,433.5,425.9,430,428.55,428.73,23360784,10015547850,130036,16965822,72.63
BHARTIARTL,EQ,27-02-2018,423.15,425.8,432.65,424.3,431.95,430.5,428.32,4675953,2002810240,72736,2794127,59.76
BHARTIARTL,EQ,26-02-2018,425.55,430,430,420.85,423,423.15,424.12,3669690,1556392207,56678,2293397,62.5
BHARTIARTL,EQ,23-02-2018,416.1,419,428.2,417.1,424.7,425.55,425.05,6763260,2874731315,68078,4474550,66.16
BHARTIARTL,EQ,22-02-2018,419.65,418.8,419.25,413.35,415.95,416.1,417.08,9706094,4048242120,86465,7473523,77
BHARTIARTL,EQ,21-02-2018,418.1,420,422.5,417.35,419.3,419.65,419.78,4264637,1790226374,70796,2601887,61.01
BHARTIARTL,EQ,20-02-2018,414.35,415.1,422.2,415.1,418.2,418.1,419.14,7230257,3030517712,71099,4151164,57.41
BHARTIARTL,EQ,19-02-2018,419.7,419.85,420,403.2,413.75,414.35,411.3,5819508,2393554591,72298,2434210,41.83
BHARTIARTL,EQ,16-02-2018,428.95,434.95,434.95,418.4,419.85,419.7,425.88,3968970,1690317542,52457,1610588,40.58
BHARTIARTL,EQ,15-02-2018,434.8,439.3,439.3,426.7,428.7,428.95,432.72,4130548,1787371623,68759,1621069,39.25
BHARTIARTL,EQ,14-02-2018,424.4,426.3,438.5,426.3,431.5,434.8,434.46,9434541,4098915067,88721,5024431,53.26
BHARTIARTL,EQ,12-02-2018,422.5,429.8,431,421.35,423.4,424.4,425.79,3593521,1530091232,39877,1644647,45.77
BHARTIARTL,EQ,09-02-2018,429.8,424,433.95,419.7,423,422.5,425.64,4861350,2069199478,64603,1985967,40.85
BHARTIARTL,EQ,08-02-2018,430.25,434,436,425,430.6,429.8,430.14,5563903,2393271001,64755,2777135,49.91
BHARTIARTL,EQ,07-02-2018,439.15,444.95,449.4,427.1,428.1,430.25,435.53,9898121,4310934713,107360,5462421,55.19
BHARTIARTL,EQ,06-02-2018,440.2,420,447.75,418.55,440.5,439.15,436.56,8409695,3671313436,106185,3653722,43.45
BHARTIARTL,EQ,05-02-2018,422.35,417.75,446.75,411.2,443.4,440.2,437.64,13591277,5948118649,130911,5948081,43.76
BHARTIARTL,EQ,02-02-2018,438.4,437.8,440.5,415.8,418,422.35,430.96,6009663,2589915486,95828,2786690,46.37
BHARTIARTL,EQ,01-02-2018,439.85,440.05,447,430.1,440.8,438.4,437.11,7297226,3189690678,90476,3253677,44.59
BHARTIARTL,EQ,31-01-2018,440.6,442.5,446,436.4,439.55,439.85,441.71,6371320,2814264851,64473,2943243,46.2
BHARTIARTL,EQ,30-01-2018,440.6,440.6,451.1,437.25,441.8,440.6,444.09,9624998,4274380757,118897,4380021,45.51
BHARTIARTL,EQ,29-01-2018,452.7,444,446.4,435.05,440.6,440.6,440.41,24459885,10772403917,210875,14719452,60.18
BHARTIARTL,EQ,25-01-2018,459.5,463.5,463.5,444.45,457,452.7,453.72,18548035,8415629700,155090,10155488,54.75
BHARTIARTL,EQ,24-01-2018,492.1,486.9,487,455.15,456.55,459.5,468.5,26450900,12392236513,194374,15862518,59.97
BHARTIARTL,EQ,23-01-2018,490.7,494,498.8,488.8,491.95,492.1,493.45,5543486,2735414566,71706,3039634,54.83
BHARTIARTL,EQ,22-01-2018,497.9,495.6,498.5,488,491,490.7,491.48,4084647,2007518672,44928,1848103,45.25
BHARTIARTL,EQ,19-01-2018,495,484,500.25,483.5,498.05,497.9,493.25,8982201,4430451746,87034,3349562,37.29
BHARTIARTL,EQ,18-01-2018,499.9,501,508.8,493,494,495,500.24,7131552,3567506126,93992,2980805,41.8
BHARTIARTL,EQ,17-01-2018,497.25,495,503.2,491.45,500.95,499.9,496.81,6150484,3055619972,82655,3444538,56
BHARTIARTL,EQ,16-01-2018,504.5,508,513.65,491.4,498,497.25,502.18,5786478,2905862988,79882,2145893,37.08
BHARTIARTL,EQ,15-01-2018,509.55,509.8,511.95,502.45,506.3,504.5,506.91,2554677,1294990048,35310,848451,33.21
BHARTIARTL,EQ,12-01-2018,514.75,516,517.35,504.5,508.4,509.55,509.96,4369137,2228090353,52454,1752326,40.11
BHARTIARTL,EQ,11-01-2018,506.4,508,516.7,503.2,515.9,514.75,512.5,5322546,2727794913,64500,1936550,36.38
BHARTIARTL,EQ,10-01-2018,509.8,515,517.5,504.3,506.3,506.4,510.06,6008949,3064895821,55629,2602488,43.31
BHARTIARTL,EQ,09-01-2018,516.35,518,521.05,504.7,511,509.8,512.2,6796613,3481252368,81430,2489781,36.63
BHARTIARTL,EQ,08-01-2018,540,534.15,534.15,514.2,516,516.35,519.8,11074508,5756512301,100112,4973124,44.91
BHARTIARTL,EQ,05-01-2018,523,525,542.5,518.55,539.9,540,534.11,7218024,3855251256,94131,2918981,40.44
BHARTIARTL,EQ,04-01-2018,518.2,519,527.2,514.5,523.9,523,520.7,5366018,2794101405,60595,3133073,58.39
BHARTIARTL,EQ,03-01-2018,516.55,519.15,525.5,514.75,516.75,518.2,521.37,5707905,2975947484,47040,3499441,61.31
BHARTIARTL,EQ,02-01-2018,527.9,532.9,532.9,511.85,516.7,516.55,521.44,4724570,2463556274,52103,2322487,49.16
BHARTIARTL,EQ,01-01-2018,529.65,531,538.1,525.4,527.95,527.9,532.51,4333190,2307486230,35087,1340521,30.94
BHARTIARTL,EQ,29-12-2017,531.35,531.8,538.45,522,530.7,529.65,531.47,6761280,3593440523,53755,3952904,58.46
BHARTIARTL,EQ,28-12-2017,534.65,534.5,537.55,530.1,532.95,531.35,532.89,7840192,4177930352,64579,4564509,58.22
BHARTIARTL,EQ,27-12-2017,542.95,544.5,547.5,530.6,533.05,534.65,540,6038567,3260854328,65861,2165001,35.85
BHARTIARTL,EQ,26-12-2017,528.55,531,546.4,525.25,544.7,542.95,535.76,5801051,3107961679,58046,2286344,39.41
BHARTIARTL,EQ,22-12-2017,524.1,526.9,538.95,523.45,529,528.55,532.02,8548170,4547755186,83483,3964022,46.37
BHARTIARTL,EQ,21-12-2017,528.9,528.5,531.75,522,524.4,524.1,525.99,5093541,2679151764,58154,2052252,40.29
BHARTIARTL,EQ,20-12-2017,536.6,540,540.85,526.45,528.6,528.9,533.59,6754525,3604114758,67397,3613261,53.49
BHARTIARTL,EQ,19-12-2017,526.25,526.75,540.2,520.2,540,536.6,529.32,6192288,3277693203,82794,2018407,32.6
BHARTIARTL,EQ,18-12-2017,517.95,505.1,531.8,495.1,527.3,526.25,520.56,9429700,4908688067,98138,3929463,41.67
BHARTIARTL,EQ,15-12-2017,520.3,527.8,529.85,514.75,517.3,517.95,521.93,6296789,3286497644,85855,3971200,63.07
BHARTIARTL,EQ,14-12-2017,517.35,517.9,525,511,523,520.3,516.98,3019435,1560991112,52000,981902,32.52
BHARTIARTL,EQ,13-12-2017,523.85,528,533,514.2,517.5,517.35,525.72,7138671,3752949186,82791,1944829,27.24
BHARTIARTL,EQ,12-12-2017,532.7,533.1,533.9,520.55,524.4,523.85,525.23,3267323,1716101618,67352,1006286,30.8
BHARTIARTL,EQ,11-12-2017,525.15,530.8,538,524.35,533.1,532.7,531.33,11156171,5927556479,132511,6182414,55.42
BHARTIARTL,EQ,08-12-2017,514.7,515.15,530.85,515.1,523.8,525.15,524.96,12795236,6717011018,166488,5349939,41.81
BHARTIARTL,EQ,07-12-2017,483.45,485,518.5,484.2,517,514.7,500,6263169,3131575553,59210,2627150,41.95
BHARTIARTL,EQ,06-12-2017,490.65,486.5,493,479,484.5,483.45,484.83,7508821,3640478072,73113,5401806,71.94
BHARTIARTL,EQ,05-12-2017,484.3,485.65,491.95,476.85,490.3,490.65,487.01,3843203,1871671160,43722,1842633,47.95
BHARTIARTL,EQ,04-12-2017,484.15,485,492,482.5,485.2,484.3,488.11,2740000,1337424964,58328,1227295,44.79
BHARTIARTL,EQ,01-12-2017,496.45,498.9,498.9,481.85,487.5,484.15,489.41,5522454,2702720257,48329,3479017,63
BHARTIARTL,EQ,30-11-2017,495.75,492.35,499.4,490.8,496.25,496.45,495.8,13410289,6648830052,103684,10923022,81.45
BHARTIARTL,EQ,29-11-2017,492,492,497.25,490,495,495.75,494,5315769,2625986399,68822,3147871,59.22
BHARTIARTL,EQ,28-11-2017,498,497.95,497.95,490.2,490.5,492,493.68,3016416,1489131946,50818,1921141,63.69
BHARTIARTL,EQ,27-11-2017,496.8,495.9,499.8,491,498.25,498,494.93,3154345,1561181512,44399,1256424,39.83
BHARTIARTL,EQ,24-11-2017,496.35,497,501.25,495,496.75,496.8,498.74,3514919,1753024112,58434,1867656,53.14
BHARTIARTL,EQ,23-11-2017,499.1,503,507,493.5,495.6,496.35,500.82,5334161,2671464064,73122,1797614,33.7
BHARTIARTL,EQ,22-11-2017,503.25,504.5,507.5,495.45,499.65,499.1,500.03,3263924,1632053757,91725,1440782,44.14
BHARTIARTL,EQ,21-11-2017,492.65,495.3,509.25,494.5,503.9,503.25,503.66,9091201,4578917892,208142,4837767,53.21
BHARTIARTL,EQ,20-11-2017,493.5,494.15,496.7,489,492.7,492.65,492.84,5231236,2578166397,98978,3183327,60.85
BHARTIARTL,EQ,17-11-2017,489.9,495,505.95,491.05,492.8,493.5,498.37,10556190,5260880461,138653,6416752,60.79
BHARTIARTL,EQ,16-11-2017,486.75,489,494.9,481.15,489,489.9,489.64,9627427,4713954003,130026,6360102,66.06
BHARTIARTL,EQ,15-11-2017,498.15,498,499,483.5,488.95,486.75,491,8734007,4288384053,95792,6657079,76.22
BHARTIARTL,EQ,14-11-2017,498,499.75,504.9,494.8,498,498.15,498.95,5812236,2899987128,117341,3609459,62.1
BHARTIARTL,EQ,13-11-2017,503.45,503,506.75,496.65,498,498,499.41,6380726,3186626383,88755,4351663,68.2
BHARTIARTL,EQ,10-11-2017,504.25,507,511.75,496.6,503.4,503.45,503.99,9452105,4763806634,67660,5193739,54.95
BHARTIARTL,EQ,09-11-2017,495.3,502.25,508,495.3,507,504.25,500.51,9896380,4953207123,106247,5255359,53.1
BHARTIARTL,EQ,08-11-2017,514.35,496,509,483.1,496.3,495.3,493,45366234,22365352323,294277,9329799,20.57
BHARTIARTL,EQ,07-11-2017,532.55,535.9,536.6,512.1,514.6,514.35,523.39,6358001,3327706285,87941,2751631,43.28
BHARTIARTL,EQ,06-11-2017,541.25,539.9,544.6,527.15,532.9,532.55,535.92,7476786,4006965210,115826,3391813,45.36
BHARTIARTL,EQ,01-11-2017,497.2,518.5,544.7,510,543,539.1,532.25,32182374,17129167380,312598,10861064,33.75
BHARTIARTL,EQ,31-10-2017,492.9,490,503.4,486.7,498,497.2,494.77,11437618,5659016101,100331,5846042,51.11
BHARTIARTL,EQ,30-10-2017,485.3,490.5,497.7,486.05,492,492.9,492,6499242,3197604507,51263,3795426,58.4
BHARTIARTL,EQ,27-10-2017,511.3,511.6,511.7,483,487.45,485.3,491.07,8025079,3940894563,76032,4386032,54.65
BHARTIARTL,EQ,26-10-2017,515.75,511.6,519.35,502.45,511.55,511.3,510.56,9942611,5076305403,117667,6574564,66.13
BHARTIARTL,EQ,25-10-2017,502.05,502.9,518,493.9,514.8,515.75,506.44,9085464,4601200427,85040,3991681,43.93
BHARTIARTL,EQ,24-10-2017,497.35,493.65,504.7,493.65,500.15,502.05,500.17,15904316,7954836848,166191,8348654,52.49
BHARTIARTL,EQ,23-10-2017,473.75,475,501.4,475,497.05,497.35,492.83,26645509,13131803683,219564,12331088,46.28
BHARTIARTL,EQ,19-10-2017,461.95,465,477.8,463.5,471.4,473.75,471.84,2384933,1125318682,23623,266134,11.16
BHARTIARTL,EQ,18-10-2017,465.95,468,469,457.5,461.3,461.95,461.8,8125615,3752430912,52045,4477328,55.1
BHARTIARTL,EQ,17-10-2017,453.3,456,469.35,455.1,465,465.95,461.41,16983113,7836141629,146257,8194089,48.25
BHARTIARTL,EQ,16-10-2017,430.9,432.2,457.8,432.2,457,453.3,445.85,19057174,8496674150,176581,8347434,43.8
BHARTIARTL,EQ,13-10-2017,400.25,430,437,420.8,431,430.9,428.66,41421808,17755889052,204980,25792184,62.27
BHARTIARTL,EQ,12-10-2017,403.55,403.2,404.8,395.7,399.5,400.25,399.76,3626106,1449585515,41232,1651460,45.54
BHARTIARTL,EQ,11-10-2017,384.6,386.2,406.4,386,405.95,403.55,399.78,7006526,2801070470,109172,2945595,42.04
BHARTIARTL,EQ,10-10-2017,378.95,379.45,387.55,375,386.5,384.6,380.3,1353878,514878752.8,43074,601198,44.41
BHARTIARTL,EQ,09-10-2017,382.3,380.4,381.6,377.55,379.8,378.95,379.17,1074428,407390967,17203,440009,40.95
BHARTIARTL,EQ,06-10-2017,377.7,378.2,383.55,378.2,383.5,382.3,380.93,960608,365923586.9,18439,421594,43.89
BHARTIARTL,EQ,05-10-2017,377.15,376.75,380.65,373.15,378.8,377.7,376.17,3038456,1142982120,17582,2056693,67.69
BHARTIARTL,EQ,04-10-2017,384.65,386,386.55,376.1,376.7,377.15,378.66,2828962,1071204736,33760,1356164,47.94
BHARTIARTL,EQ,03-10-2017,389.45,392,392.9,383,383.05,384.65,389.27,1660624,646427246.5,46599,1100522,66.27
BHARTIARTL,EQ,29-09-2017,382.05,381.95,391.85,379.15,388.3,389.45,386.73,4810172,1860231819,48636,3729574,77.54
BHARTIARTL,EQ,28-09-2017,385.95,387.5,388.9,377.5,378.95,382.05,380.24,14570752,5540339698,45831,12992734,89.17
BHARTIARTL,EQ,27-09-2017,387.35,387.95,390,384.3,387.3,385.95,385.94,2446169,944071741.2,21959,1676143,68.52
BHARTIARTL,EQ,26-09-2017,389.75,387.25,392.4,383.05,385.5,387.35,385.75,3788116,1461268163,48280,2767182,73.05
BHARTIARTL,EQ,25-09-2017,395.35,396.9,396.9,387.4,388.35,389.75,390.45,2705831,1056500057,33279,1781123,65.83
BHARTIARTL,EQ,22-09-2017,400.1,398,400.95,391.25,395.8,395.35,396.78,4752999,1885884258,29380,3211318,67.56
BHARTIARTL,EQ,21-09-2017,396.85,392,402.4,389.75,401.8,400.1,394.8,5909612,2333085433,40041,3621888,61.29
BHARTIARTL,EQ,20-09-2017,394.8,371,398.9,371,396.95,396.85,391.35,10616328,4154686515,107282,4341960,40.9
BHARTIARTL,EQ,19-09-2017,396.65,399,399,390.6,395.1,394.8,394.35,994791,392298404.9,13367,369282,37.12
BHARTIARTL,EQ,18-09-2017,396,399,401.25,395.2,397.3,396.65,397.32,1180053,468864510.9,18759,691527,58.6
BHARTIARTL,EQ,15-09-2017,398.9,400,402.95,393.35,398.75,396,397.31,4812148,1911909413,58148,3507011,72.88
BHARTIARTL,EQ,14-09-2017,401.65,406.5,406.5,397,400.6,398.9,400.6,1502692,601979140,22680,590673,39.31
BHARTIARTL,EQ,13-09-2017,405.2,407.4,407.7,399.8,403.5,401.65,404.16,1692304,683958151.3,24374,464154,27.43
BHARTIARTL,EQ,12-09-2017,402.95,407,407,398,404.1,405.2,401.85,2328047,935517868.6,24507,949152,40.77
BHARTIARTL,EQ,11-09-2017,403.5,407,407.4,398.5,401.95,402.95,401.92,1452972,583977173,17091,542219,37.32
BHARTIARTL,EQ,08-09-2017,397.3,397.9,404.85,396.6,403.15,403.5,401.36,1814900,728425631.6,32976,663930,36.58
BHARTIARTL,EQ,07-09-2017,402.5,402.6,407.45,395.05,395.5,397.3,401.44,2381502,956022147.6,31044,1338998,56.22
BHARTIARTL,EQ,06-09-2017,406.5,401.55,405.55,401.55,402.05,402.5,403.41,1860455,750520539.5,23861,1076658,57.87
BHARTIARTL,EQ,05-09-2017,416.4,414.1,414.9,397.9,405.85,406.5,404.44,6492726,2625902004,57646,2476766,38.15
BHARTIARTL,EQ,04-09-2017,422.55,423,424.95,413.7,414.45,416.4,416.87,1270036,529444573,41592,455504,35.87
BHARTIARTL,EQ,01-09-2017,427.7,430,430.45,421.2,423,422.55,423.38,1799076,761701487.1,27282,917179,50.98
BHARTIARTL,EQ,31-08-2017,429,431.8,431.8,424.15,427,427.7,426.91,7131194,3044364534,48674,5393423,75.63
BHARTIARTL,EQ,30-08-2017,428.1,431.5,431.7,427.5,430,429,429.48,2153282,924796215.9,37223,1442347,66.98
BHARTIARTL,EQ,29-08-2017,434.4,435.5,435.5,427.35,427.35,428.1,429.26,1894924,813421375.9,20830,1239608,65.42
BHARTIARTL,EQ,28-08-2017,432.95,434,438.15,430.2,434.65,434.4,434.4,2529369,1098747153,39726,1537703,60.79
BHARTIARTL,EQ,24-08-2017,431.9,433,434.35,428,433.35,432.95,431.31,2499222,1077950212,34506,1730064,69.22
BHARTIARTL,EQ,23-08-2017,422.1,424.25,434,424.2,433.5,431.9,430.05,4285266,1842858289,46169,2514491,58.68
BHARTIARTL,EQ,22-08-2017,419.15,422.7,425,416.55,424.9,422.1,420.73,3115334,1310720838,46964,2222695,71.35
